image_id,s_x,s_rot,len_x,len_rot
calib_03954,0.7333051562309265,0.4922168552875519,10,7
calib_03955,0.6051502823829651,0.35215458273887634,13,1
calib_03956,0.4632539451122284,0.49000537395477295,6,6
calib_03957,0.0,0.38147568702697754,0,8
calib_03958,0.3436363637447357,0.607932448387146,4,6
calib_03959,0.6076900362968445,0.3478126525878906,3,5
calib_03960,0.3041449785232544,0.9990803599357605,2,10
calib_03961,0.6681692004203796,0.4544946253299713,12,7
calib_03962,0.6458174586296082,0.41982245445251465,14,12
calib_03963,0.5159822702407837,0.5716571807861328,7,6
calib_03964,0.42843231558799744,0.6584566831588745,3,5
calib_03965,0.763416051864624,0.548018753528595,13,7
calib_03966,0.6807855367660522,0.5658645629882812,10,10
calib_03967,0.517454981803894,0.6128409504890442,4,12
calib_03968,0.6954760551452637,0.4489682614803314,8,12
calib_03969,0.3135431408882141,0.5536678433418274,16,10
calib_03970,0.5923586487770081,0.5580310821533203,14,15
calib_03971,0.7366052865982056,0.4465964734554291,1,6
calib_03972,0.6475109457969666,0.7488890290260315,11,11
calib_03973,0.41199377179145813,0.6048310995101929,14,11
calib_03974,0.6161115169525146,0.8584113121032715,6,7
calib_03975,0.28197717666625977,0.6790510416030884,1,13
calib_03976,0.36373770236968994,0.46220943331718445,9,9
calib_03977,0.5111777186393738,0.30170828104019165,16,5
calib_03978,0.46010759472846985,0.5217300057411194,11,11
calib_03979,0.28619852662086487,0.522154688835144,1,9
calib_03980,0.5971297025680542,0.6908488869667053,14,16
calib_03981,0.5187668800354004,0.7107304930686951,7,9
calib_03982,0.7151338458061218,0.4755643904209137,5,4
calib_03983,0.4854193329811096,0.4713253080844879,10,12
calib_03984,0.48493343591690063,0.5999718904495239,5,9
calib_03985,0.5014024972915649,0.4566686451435089,12,15
calib_03986,0.5061181783676147,0.41192522644996643,10,3
calib_03987,0.28047293424606323,0.3774252235889435,6,3
calib_03988,0.9260612726211548,0.5713774561882019,7,6
calib_03989,0.42391151189804077,0.6820914149284363,9,9
calib_03990,0.6730678081512451,0.43132051825523376,8,6
calib_03991,0.6563804149627686,0.0,4,0
calib_03992,0.6460970044136047,0.395384281873703,11,11
calib_03993,0.6907185316085815,0.5449867844581604,7,6
calib_03994,0.5629929900169373,0.6507777571678162,6,13
calib_03995,0.3924298882484436,0.520853579044342,5,6
calib_03996,0.40877610445022583,0.3384980261325836,11,5
calib_03997,0.0,0.2704201340675354,0,7
calib_03998,0.48149821162223816,0.8882056474685669,6,8
calib_03999,0.5609960556030273,0.35255470871925354,8,5
calib_04000,0.37263068556785583,0.43459856510162354,6,2
calib_04001,0.49443483352661133,0.4798610210418701,15,12
calib_04002,0.6047147512435913,0.44197162985801697,17,5
calib_04003,0.4491044282913208,0.6213216185569763,11,13
calib_04004,0.4343857169151306,0.5641372799873352,15,5
calib_04005,0.46047526597976685,0.7749066948890686,10,10
calib_04006,0.5912039279937744,0.5374958515167236,13,10
calib_04007,0.6453222036361694,0.4556300640106201,8,10
calib_04008,0.13122877478599548,0.36691316962242126,1,14
calib_04009,0.5756487846374512,0.30988505482673645,8,7
calib_04010,0.623975396156311,0.5282096266746521,14,0
calib_04011,0.31783023476600647,0.5168436765670776,3,5
calib_04012,0.34758684039115906,0.4072837233543396,4,10
calib_04013,0.6768181920051575,0.6681981086730957,19,17
calib_04014,0.8897807002067566,0.5813770890235901,8,4
calib_04015,0.581530749797821,0.6737245321273804,9,10
calib_04016,0.3652641475200653,0.4460233449935913,9,9
calib_04017,0.4892803132534027,0.47252899408340454,16,13
calib_04018,0.5032601952552795,0.4148290455341339,6,14
calib_04019,0.5629561543464661,0.3384488821029663,4,6
calib_04020,0.5531269311904907,0.574486494064331,8,12
calib_04021,0.511992335319519,0.6464678645133972,8,13
calib_04022,0.3676246106624603,0.6127313375473022,3,9
calib_04023,0.3991614282131195,0.5472458600997925,14,15
calib_04024,0.48344314098358154,0.2836814820766449,12,12
calib_04025,0.0,0.4846595823764801,0,6
calib_04026,0.4871809482574463,0.56231290102005,7,5
calib_04027,0.7082671523094177,0.44569656252861023,10,11
calib_04028,0.9369587898254395,0.5538132786750793,10,4
calib_04029,0.7873282432556152,0.6148929595947266,6,5
calib_04030,0.42439183592796326,0.5667092800140381,2,11
calib_04031,0.6754734516143799,0.541569709777832,12,15
calib_04032,0.8840524554252625,0.5993459820747375,12,10
calib_04033,0.5232617855072021,0.0,14,0
calib_04034,0.3961862325668335,0.4531382918357849,5,1
calib_04035,0.38858968019485474,0.46041107177734375,8,3
calib_04036,0.6967872977256775,0.4624041020870209,0,10
calib_04037,0.5297456383705139,0.4801632761955261,11,11
calib_04038,0.0,0.46519696712493896,0,9
calib_04039,0.7355730533599854,0.5096728205680847,13,12
calib_04040,0.47328412532806396,0.6240378022193909,9,1
calib_04041,0.5139322280883789,0.5035578012466431,6,10
calib_04042,0.8176738619804382,0.31268835067749023,6,4
calib_04043,0.4362465441226959,0.7792989611625671,7,5
calib_04044,0.5271887183189392,0.281912624835968,9,1
calib_04045,0.518933892250061,0.4684262275695801,14,10
calib_04046,0.5221527218818665,0.5745193362236023,5,5
calib_04047,0.45924028754234314,0.5170859694480896,12,15
calib_04048,0.3224071264266968,0.0,2,0
calib_04049,0.5764361023902893,0.5188450813293457,7,6
calib_04050,0.0,0.40478748083114624,0,13
calib_04051,0.5735224485397339,0.561252236366272,8,9
calib_04052,0.39743196964263916,0.3190092444419861,4,2
calib_04053,0.9601236581802368,0.503472089767456,8,2
calib_04054,0.5739811062812805,0.5601236820220947,4,6
calib_04055,0.4086528420448303,0.5773307085037231,8,0
calib_04056,0.44018232822418213,0.46165040135383606,15,13
calib_04057,0.3660927712917328,0.49328792095184326,9,11
calib_04058,0.3671974241733551,0.3143562972545624,5,8
calib_04059,0.48837411403656006,0.4923427700996399,13,10
calib_04060,0.7069718837738037,0.495495080947876,4,2
calib_04061,0.9291555285453796,0.8207072019577026,8,8
calib_04062,0.6126701831817627,0.5825971961021423,13,10
calib_04063,0.3410870432853699,0.40883082151412964,2,10
calib_04064,0.4715860188007355,0.3641025722026825,7,6
calib_04065,0.5122767686843872,0.9461925625801086,7,10
calib_04066,0.267069011926651,0.3124964237213135,5,4
calib_04067,0.43564972281455994,0.35008352994918823,6,11
calib_04068,0.8176793456077576,0.5169760584831238,15,13
calib_04069,0.7162249684333801,0.45891299843788147,18,13
calib_04070,0.32013168931007385,0.0,7,0
calib_04071,0.735505223274231,0.4245120584964752,15,15
calib_04072,0.6232351660728455,0.6408907175064087,7,6
calib_04073,0.5866655707359314,0.48799753189086914,10,7
calib_04074,0.0,0.5448676347732544,0,6
calib_04075,0.5771575570106506,0.7886267900466919,12,14
calib_04076,0.3582199513912201,0.921734631061554,5,10
calib_04077,0.6352416276931763,0.4659133553504944,10,14
calib_04078,0.4939795434474945,0.4493575096130371,5,10
calib_04079,0.4132155179977417,0.3816356360912323,8,1
calib_04080,0.6667026281356812,0.4453219473361969,10,10
calib_04081,0.8092572093009949,0.5391631126403809,7,4
calib_04082,0.988061249256134,0.5246970653533936,8,4
calib_04083,0.6752859950065613,0.7084683179855347,5,8
calib_04084,0.9919209480285645,0.338238388299942,8,3
calib_04085,0.517654538154602,0.5083767175674438,7,10
calib_04086,0.7297874689102173,0.7826766967773438,5,3
calib_04087,0.5987762212753296,0.64794921875,10,9
calib_04088,0.8785389065742493,0.6109638214111328,6,7
calib_04089,0.6581856608390808,0.3668791651725769,5,5
calib_04090,0.5992820262908936,0.4076819121837616,17,15
calib_04091,0.6713167428970337,0.9065357446670532,17,17
calib_04092,0.4613015949726105,0.5638730525970459,7,11
calib_04093,0.46435633301734924,0.6756687164306641,10,10
calib_04094,0.7965205311775208,0.571225643157959,3,2
calib_04095,0.6186286807060242,0.39055556058883667,8,11
calib_04096,0.45742693543434143,0.2868906259536743,6,8
calib_04097,0.4131873548030853,0.0,5,0
calib_04098,0.9542713165283203,0.5402780175209045,7,6
calib_04099,0.5838614106178284,0.625900149345398,4,7
calib_04100,0.5246593356132507,0.5681216716766357,6,9
calib_04101,0.7454726099967957,0.41697070002555847,10,8
calib_04102,0.5731621384620667,0.3703356981277466,10,11
calib_04103,0.8000186085700989,0.330524206161499,6,4
calib_04104,0.46174561977386475,0.6923528909683228,2,2
calib_04105,0.6923766136169434,0.5301356911659241,3,4
calib_04106,0.7443549036979675,0.4471449851989746,6,5
calib_04107,0.47021540999412537,0.4191215932369232,5,7
calib_04108,0.37202322483062744,0.3304130434989929,4,4
calib_04109,0.45545223355293274,0.882961630821228,8,7
calib_04110,0.3675941824913025,0.4957162141799927,7,8
calib_04111,0.5807554125785828,0.3823590576648712,4,3
calib_04112,0.5624075531959534,0.5995060801506042,7,6
calib_04113,0.6345695853233337,0.3388740122318268,6,3
calib_04114,0.4419154226779938,0.4580393135547638,5,6
calib_04115,0.5293523073196411,0.45677635073661804,7,9
calib_04116,0.6999514102935791,0.8282887935638428,4,1
calib_04117,0.36872509121894836,0.6307341456413269,9,8
calib_04118,0.8112627863883972,0.6799637675285339,7,6
calib_04119,0.4504833221435547,0.3415381908416748,10,2
calib_04120,0.4352187514305115,0.7046660780906677,8,12
calib_04121,0.3785519301891327,0.44586458802223206,4,5
calib_04122,0.7078317999839783,0.16551083326339722,8,1
calib_04123,0.5460094809532166,0.5663446187973022,7,5
calib_04124,0.5208784937858582,0.46581414341926575,13,11
calib_04125,0.7819607257843018,0.3232234716415405,8,9
calib_04126,0.45713552832603455,0.7698651552200317,8,7
calib_04127,0.5804544687271118,0.6693111658096313,5,5
calib_04128,0.2711796164512634,0.24382171034812927,4,2
calib_04129,0.733501136302948,0.3896315395832062,3,3
calib_04130,0.4696148633956909,0.6611524224281311,9,7
calib_04131,0.5206437706947327,0.8205039501190186,3,4
calib_04132,0.7443532347679138,0.4172760546207428,9,6
calib_04133,0.5728223919868469,0.5482475161552429,12,10
calib_04134,0.7011858820915222,0.37922942638397217,10,8
calib_04135,0.6264481544494629,0.8082945942878723,8,7
calib_04136,0.45992064476013184,0.5619544386863708,12,9
calib_04137,0.8096757531166077,0.40163034200668335,15,14
calib_04138,0.46842655539512634,0.7598034739494324,3,4
calib_04139,0.8757643699645996,0.7105172872543335,4,4
calib_04140,0.4625697135925293,0.6110700964927673,10,9
calib_04141,0.620031476020813,0.5599724054336548,11,11
calib_04142,0.38170814514160156,0.6821066737174988,6,6
calib_04143,0.5207574367523193,0.6917692422866821,4,5
calib_04144,0.7568410634994507,0.4034355878829956,2,2
calib_04145,0.8970821499824524,0.38361862301826477,7,7
calib_04146,0.8318650126457214,0.7614789009094238,5,5
calib_04147,0.42987117171287537,0.7067260146141052,4,5
calib_04148,0.5792825222015381,0.48711007833480835,4,5
calib_04149,0.32373276352882385,0.5057058334350586,3,10
calib_04150,0.30826547741889954,0.40549197793006897,5,7
calib_04151,0.7995827794075012,0.6893286108970642,19,15
calib_04152,0.9344489574432373,0.5026949048042297,17,14
calib_04153,0.35214295983314514,0.36984866857528687,6,9
calib_04154,0.5721282362937927,0.6314355731010437,6,4
calib_04155,0.6351637244224548,0.7662153244018555,8,12
calib_04156,0.0,0.529238224029541,0,10
calib_04157,0.42936980724334717,0.6055470108985901,4,6
calib_04158,0.47724905610084534,0.39912688732147217,10,4
calib_04159,0.4900094270706177,0.6120982766151428,8,9
calib_04160,0.6088876128196716,0.5343773365020752,9,4
calib_04161,0.4916279911994934,0.8108248710632324,5,8
calib_04162,0.8106500506401062,0.7772507667541504,3,3
calib_04163,0.45635998249053955,0.8124800324440002,4,4
calib_04164,0.32354027032852173,0.5136605501174927,5,6
calib_04165,0.7329208850860596,0.27432769536972046,3,2
calib_04166,0.36307021975517273,0.47554364800453186,12,7
calib_04167,0.6426630616188049,0.6117205619812012,6,7
calib_04168,0.0,0.5815539360046387,0,11
calib_04169,0.6007781028747559,0.32737797498703003,8,9
calib_04170,0.4070638120174408,0.4655721187591553,6,4
calib_04171,0.9071504473686218,0.8107737302780151,3,2
calib_04172,0.4672629237174988,0.4313623607158661,5,6
calib_04173,0.6077654361724854,0.6298621296882629,1,6
calib_04174,0.31052541732788086,0.38897114992141724,4,5
calib_04175,0.57087641954422,0.0,7,0
calib_04176,0.4328891932964325,0.7350504994392395,4,5
calib_04177,0.5455837249755859,0.48846137523651123,5,9
calib_04178,0.0,0.42027702927589417,0,8
calib_04179,0.45730963349342346,0.506722092628479,6,7
calib_04180,0.5066676735877991,0.5120944976806641,11,9
calib_04181,0.4243910610675812,0.445596307516098,6,10
calib_04182,0.41255858540534973,0.439553827047348,7,11
calib_04183,0.4123598039150238,0.5938131809234619,7,8
calib_04184,0.3741852343082428,0.65292888879776,5,9
calib_04185,0.7414631843566895,0.8672158122062683,3,3
calib_04186,0.4347589910030365,0.7238430976867676,7,6
calib_04187,0.32566022872924805,0.8980952501296997,3,5
calib_04188,0.13236258924007416,0.4115924537181854,1,7
calib_04189,0.40547382831573486,0.6830445528030396,4,5
calib_04190,0.5953870415687561,0.4454282820224762,5,5
calib_04191,0.6479157209396362,0.7444626092910767,4,5
calib_04192,0.3409629464149475,0.530220091342926,8,13
calib_04193,0.5194540619850159,0.0,6,0
calib_04194,0.5921974778175354,0.48806673288345337,8,8
calib_04195,0.7548679709434509,0.9179099202156067,4,2
calib_04196,0.4225233495235443,0.5701249241828918,5,6
calib_04197,0.4482038915157318,0.6275675892829895,6,6
calib_04198,0.5321072936058044,0.3999796211719513,6,4
calib_04199,0.0,0.5549240708351135,0,8
calib_04200,0.3054106533527374,0.2789633870124817,6,7
calib_04201,0.0,0.8017252683639526,0,4
calib_04202,0.8062057495117188,0.4745803475379944,8,7
calib_04203,0.712420642375946,0.37599673867225647,9,9
calib_04204,0.5157848596572876,0.3708990812301636,7,2
calib_04205,0.719601035118103,0.4297237694263458,4,4
calib_04206,0.3706662058830261,0.0,8,0
calib_04207,0.43331602215766907,0.3488554060459137,13,9
calib_04208,0.4651516377925873,0.6276794672012329,6,1
calib_04209,0.3346671760082245,0.6090973615646362,7,5
calib_04210,0.21372897922992706,0.4743739068508148,5,7
calib_04211,0.3234817683696747,0.4521890878677368,4,9
calib_04212,0.5016723871231079,0.6269580125808716,8,10
calib_04213,0.47838735580444336,0.45812106132507324,6,4
calib_04214,0.5336507558822632,0.6517971754074097,7,5
calib_04215,0.4797542095184326,0.3866906464099884,5,4
calib_04216,0.6132102012634277,0.45248737931251526,5,7
calib_04217,0.3169040381908417,0.3854912519454956,10,2
calib_04218,0.5296165943145752,0.0,8,0
calib_04219,0.4297381043434143,0.40508174896240234,1,5
calib_04220,0.603130578994751,0.39348793029785156,6,4
calib_04221,0.42290353775024414,0.4058358371257782,3,4
calib_04222,0.27832770347595215,0.6355514526367188,1,2
calib_04223,0.4306856095790863,0.5580200552940369,5,7
calib_04224,0.5495582818984985,0.21941757202148438,5,6
calib_04225,0.3660169243812561,0.5438363552093506,4,11
calib_04226,0.4472348392009735,0.7125241756439209,13,12
calib_04227,0.5783202052116394,0.37980642914772034,7,6
calib_04228,0.6116678714752197,0.5231718420982361,5,6
calib_04229,0.0,0.17978747189044952,0,5
calib_04230,0.391946941614151,0.5411231517791748,5,2
calib_04231,0.6732719540596008,0.42686983942985535,12,8
calib_04232,0.6906285285949707,0.4983232021331787,8,7
calib_04233,0.5302162766456604,0.42106422781944275,3,8
calib_04234,0.48044973611831665,0.0,5,0
calib_04235,0.6198748350143433,0.0,8,0
calib_04236,0.6668360829353333,0.6872556805610657,7,9
calib_04237,0.7222061157226562,0.0,5,0
calib_04238,0.37920746207237244,0.2896984815597534,6,4
calib_04239,0.6052901148796082,0.35784783959388733,4,1
calib_04240,0.0,0.8877102136611938,0,5
calib_04241,0.3485272228717804,0.5928658246994019,6,14
calib_04242,0.0,0.9500135183334351,0,8
calib_04243,0.43983015418052673,0.5741496682167053,4,6
calib_04244,0.41400861740112305,0.664987325668335,5,4
calib_04245,0.4109855592250824,0.48930683732032776,7,10
calib_04246,0.5357124209403992,0.3671192228794098,5,4
calib_04247,0.6493922472000122,0.5318583250045776,8,7
calib_04248,0.6208085417747498,0.9779579043388367,3,3
calib_04249,0.39173761010169983,0.5329189896583557,7,6
calib_04250,0.6432441473007202,0.7545139789581299,5,5
calib_04251,0.4858308434486389,0.2598850131034851,10,2
calib_04252,0.5247732996940613,0.4589788615703583,7,3
calib_04253,0.6844336986541748,0.5671865344047546,4,6
calib_04254,0.7149494886398315,0.6726379990577698,2,2
calib_04255,0.4114740788936615,0.46841078996658325,5,7
calib_04256,0.6042298078536987,0.5169647336006165,8,6
calib_04257,0.5074194669723511,0.3162296414375305,6,1
calib_04258,0.44399160146713257,0.43695133924484253,7,8
calib_04259,0.9528108239173889,0.8190741539001465,2,4
calib_04260,0.42978230118751526,0.0,5,0
calib_04261,0.5923256278038025,0.48434340953826904,12,4
calib_04262,0.669278621673584,0.5897518396377563,8,8
calib_04263,0.5466028451919556,0.6129205226898193,7,6
calib_04264,0.6399484276771545,0.2685571312904358,6,7
calib_04265,0.747154176235199,0.6603959798812866,6,8
calib_04266,0.31836411356925964,0.0,5,0
calib_04267,0.7317192554473877,0.29528072476387024,5,3
calib_04268,0.6914858222007751,0.45446497201919556,11,10
calib_04269,0.9668529033660889,0.35793936252593994,2,2
calib_04270,0.7203016877174377,0.29028239846229553,10,8
calib_04271,0.4993590712547302,0.5707791447639465,1,6
calib_04272,0.7231189608573914,0.606559157371521,6,1
calib_04273,0.5834982991218567,0.1534251868724823,3,2
calib_04274,0.4316980540752411,0.7754669189453125,1,1
calib_04275,0.4561711251735687,0.0,5,0
calib_04276,0.5550576448440552,0.4632287323474884,6,6
calib_04277,0.5599358081817627,0.45471125841140747,3,4
calib_04278,0.3923884332180023,0.5764263868331909,3,7
calib_04279,0.5929991602897644,0.2671818733215332,5,4
calib_04280,0.49378910660743713,0.6107165217399597,3,2
calib_04281,0.6624805927276611,0.0,3,0
calib_04282,0.5936119556427002,0.7719364166259766,4,3
calib_04283,0.4825820028781891,0.31768128275871277,3,7
calib_04284,0.4508034288883209,0.6258941888809204,4,1
calib_04285,0.4955376088619232,0.3737438917160034,9,8
calib_04286,0.46623891592025757,0.0,5,0
calib_04287,0.378866046667099,0.4135802686214447,4,8
calib_04288,0.8335790634155273,0.4578969180583954,12,9
calib_04289,0.7593315839767456,0.3153380751609802,9,8
calib_04290,0.47020265460014343,0.5682395100593567,14,8
calib_04291,0.0,0.40653547644615173,0,8
calib_04292,0.4969003200531006,0.7805431485176086,3,5
calib_04293,0.3628420829772949,0.29846855998039246,5,6
calib_04294,0.7537238597869873,0.6465217471122742,4,3
calib_04295,0.8708917498588562,0.5639596581459045,5,3
calib_04296,0.7077849507331848,0.5133476853370667,5,3
calib_04297,0.9746708869934082,0.31334513425827026,10,8
calib_04298,0.845428466796875,0.3969506621360779,6,1
calib_04299,0.6708542108535767,0.3942699432373047,4,5
calib_04300,0.6562392711639404,0.48861566185951233,3,3
calib_04301,0.39963918924331665,0.8085165023803711,5,5
calib_04302,0.0,0.6810564994812012,0,6
calib_04303,0.5585862994194031,0.32738563418388367,7,3
calib_04304,0.40231579542160034,0.0,5,0
calib_04305,0.6697213053703308,0.5151410102844238,3,3
calib_04306,0.880695104598999,0.0,3,0
calib_04307,0.7376443147659302,0.41573095321655273,4,4
calib_04308,0.567564070224762,0.0,6,0
calib_04309,0.8746689558029175,0.8862364292144775,4,2
calib_04310,0.0,0.6659618020057678,0,6
calib_04311,0.47104501724243164,0.5417816638946533,11,8
calib_04312,0.4063816964626312,0.848922610282898,6,5
calib_04313,0.7285528182983398,0.5102577209472656,7,6
calib_04314,0.4091068506240845,0.2502512037754059,2,3
calib_04315,0.3216139078140259,0.7142488360404968,2,1
calib_04316,0.4669741094112396,0.45186296105384827,9,13
calib_04317,0.0,0.8791656494140625,0,5
calib_04318,0.7981311678886414,0.41459307074546814,7,3
calib_04319,0.0,0.5356143116950989,0,7
calib_04320,0.437692791223526,0.0,6,0
calib_04321,0.4241063594818115,0.0,6,0
calib_04322,0.0,0.4907698631286621,0,10
calib_04323,0.693233072757721,0.19881606101989746,5,2
calib_04324,0.7139968872070312,0.3627387583255768,6,3
calib_04325,0.3150775134563446,0.0,8,0
calib_04326,0.82758629322052,0.6148397326469421,5,4
calib_04327,0.47907161712646484,0.47492074966430664,2,3
calib_04328,0.30095380544662476,0.5180351138114929,4,8
calib_04329,0.34601813554763794,0.4768434762954712,7,8
calib_04330,0.2934652268886566,0.4595010578632355,6,6
calib_04331,0.24983887374401093,0.2980082929134369,1,6
calib_04332,0.2925945520401001,0.5186808705329895,4,6
calib_04333,0.4139680862426758,0.0,9,0
calib_04334,0.8950707316398621,0.7349539399147034,4,4
calib_04335,0.6441558599472046,0.6771491765975952,4,4
calib_04336,0.4477294981479645,0.5545434951782227,10,9
calib_04337,0.3721270263195038,0.0,8,0
calib_04338,0.5296408534049988,0.46474242210388184,10,8
calib_04339,0.3759276866912842,0.5095912218093872,6,5
calib_04340,0.37975284457206726,0.21760691702365875,7,1
calib_04341,0.6619758009910583,0.6575281620025635,16,5
calib_04342,0.3938920497894287,0.6761500239372253,9,11
calib_04343,0.5062568187713623,0.36888033151626587,6,9
calib_04344,0.48173344135284424,0.517825722694397,9,10
calib_04345,0.464963436126709,0.9317651987075806,4,2
calib_04346,0.5726931691169739,0.35823529958724976,5,7
calib_04347,0.3819388747215271,0.3158275783061981,2,9
calib_04348,0.4981497824192047,0.7012730240821838,12,17
calib_04349,0.6006534099578857,0.4990745782852173,16,2
calib_04350,0.5020046234130859,0.5243949890136719,11,11
calib_04351,0.41263511776924133,0.49255532026290894,2,10
calib_04352,0.8736065626144409,0.4496442377567291,4,3
calib_04353,0.4301944077014923,0.4757622182369232,7,3
calib_04354,0.4797414243221283,0.49892458319664,9,7
calib_04355,0.7375738024711609,0.49258214235305786,7,7
calib_04356,0.529474675655365,0.35848966240882874,8,7
calib_04357,0.44397610425949097,0.4904946982860565,10,1
calib_04358,0.4548276364803314,0.4389227330684662,6,5
calib_04359,0.524993360042572,0.40027061104774475,7,12
calib_04360,0.6438579559326172,0.6941247582435608,11,11
calib_04361,0.4910881221294403,0.37322908639907837,9,5
calib_04362,0.48456358909606934,0.6842244267463684,5,5
calib_04363,0.7928200364112854,0.4176509380340576,12,7
calib_04364,0.5454258918762207,0.48558512330055237,8,6
calib_04365,0.5624089241027832,0.5140447020530701,7,9
calib_04366,0.7864074110984802,0.5987361073493958,19,14
calib_04367,0.6164565682411194,0.4123480021953583,14,8
calib_04368,0.6380961537361145,0.0,7,0
calib_04369,0.5786466598510742,0.3465117812156677,6,5
calib_04370,0.5801361799240112,0.9338575601577759,8,10
calib_04371,0.8220916986465454,0.5769269466400146,9,2
calib_04372,0.4571417570114136,0.6883388161659241,6,9
calib_04373,0.8801531195640564,0.5031993389129639,15,13
calib_04374,0.8634282946586609,0.30442580580711365,10,10
calib_04375,0.5314130783081055,0.7404679656028748,10,15
calib_04376,0.6542307734489441,0.661051332950592,5,3
calib_04377,0.44539180397987366,0.4745844006538391,6,10
calib_04378,0.5084447860717773,0.33311018347740173,4,6
calib_04379,0.5115910172462463,0.34331128001213074,6,7
calib_04380,0.4256563186645508,0.627498984336853,4,5
calib_04381,0.3278941214084625,0.652899444103241,1,7
calib_04382,0.5256673097610474,0.4012991786003113,7,5
calib_04383,0.7877025604248047,0.6866203546524048,5,4
calib_04384,0.4379592537879944,0.4401792883872986,8,7
calib_04385,0.7787404656410217,0.3742744028568268,7,9
calib_04386,0.37190917134284973,0.6668383479118347,4,7
calib_04387,0.8119845390319824,0.0,2,0
calib_04388,0.4291604161262512,0.4913078844547272,4,3
calib_04389,0.8833115696907043,0.6290079355239868,5,4
calib_04390,0.5449200868606567,0.7737835645675659,10,10
calib_04391,0.5382493734359741,0.47423645853996277,5,6
calib_04392,0.37505200505256653,0.6657634973526001,5,3
calib_04393,0.8293758034706116,0.50586998462677,4,2
calib_04394,0.4059974253177643,0.31796154379844666,3,3
calib_04395,0.511247992515564,0.3588297665119171,7,6
calib_04396,0.36346563696861267,0.4102087914943695,7,3
calib_04397,0.6902859210968018,0.8716786503791809,4,4
calib_04398,0.33370888233184814,0.5633841156959534,6,2
calib_04399,0.5610248446464539,0.35796982049942017,6,5
calib_04400,0.8724529147148132,0.38790279626846313,3,2
calib_04401,0.3657640218734741,0.38783952593803406,2,3
calib_04402,0.44952642917633057,0.4220826029777527,1,9
calib_04403,0.7009965181350708,0.3784213960170746,8,4
calib_04404,0.4482848346233368,0.3135658800601959,6,3
calib_04405,0.23366180062294006,0.5846851468086243,1,10
calib_04406,0.0,0.8691149353981018,0,19
calib_04407,0.0,0.554717481136322,0,8
calib_04408,0.6825582981109619,0.0,9,0
calib_04409,0.6502380967140198,0.7181097865104675,4,4
calib_04410,0.8555917739868164,0.5246930122375488,5,5
calib_04411,0.8789141774177551,0.0,14,0
calib_04412,0.8222032785415649,0.1813497096300125,5,2
calib_04413,0.0,0.7171416878700256,0,9
calib_04414,0.4278194308280945,0.5584148168563843,7,6
calib_04415,0.5971287488937378,0.7264293432235718,4,4
calib_04416,0.0,0.8901484608650208,0,5
calib_04417,0.3899866044521332,0.16553641855716705,5,1
calib_04418,0.4971001446247101,0.6767628192901611,4,3
calib_04419,0.6342366337776184,0.0,9,0
calib_04420,0.5608561038970947,0.4772031307220459,4,1
calib_04421,0.9796521067619324,0.0,5,0
calib_04422,0.532573401927948,0.595247745513916,6,7
calib_04423,0.5202218890190125,0.0,9,0
calib_04424,0.6558591723442078,0.7422801852226257,6,4
calib_04425,0.3126119375228882,0.47214242815971375,2,7
calib_04426,0.0,0.945693850517273,0,8
calib_04427,0.0,0.6147922873497009,0,9
calib_04428,0.0,0.4946697950363159,0,8
calib_04429,0.5798760652542114,0.6252890825271606,7,5
calib_04430,0.6817021369934082,0.647100567817688,10,10
calib_04431,0.581536054611206,0.47154974937438965,9,10
calib_04432,0.5914445519447327,0.3570421040058136,7,7
calib_04433,0.555661678314209,0.4452628195285797,6,5
calib_04434,0.337667852640152,0.29385027289390564,14,6
calib_04435,0.5668395757675171,0.0,14,0
calib_04436,0.6689473390579224,0.24153652787208557,11,2
calib_04437,0.0,0.5009157657623291,0,11
calib_04438,0.25413352251052856,0.5432467460632324,2,5
calib_04439,0.732270359992981,0.6160950064659119,7,6
calib_04440,0.3123767077922821,0.2917249798774719,5,4
calib_04441,0.7666343450546265,0.3985847234725952,2,2
calib_04442,0.8317530751228333,0.40735533833503723,7,7
calib_04443,0.783877968788147,0.7846983671188354,5,5
calib_04444,0.6848397850990295,0.37690669298171997,7,7
calib_04445,0.7719345092773438,0.0,7,0
calib_04446,0.0,0.6483468413352966,0,13
calib_04447,0.5549842715263367,0.3786911368370056,5,4
calib_04448,0.41261833906173706,0.29336658120155334,7,4
calib_04449,0.34780406951904297,0.8180683255195618,7,7
calib_04450,0.4317764937877655,0.705730676651001,7,11
calib_04451,0.35976651310920715,0.8183868527412415,5,5
calib_04452,0.22414711117744446,0.0,2,0
calib_04453,0.3160002827644348,0.6050341129302979,5,8
calib_04454,0.4548981189727783,0.2702958583831787,6,1
calib_04455,0.4072988033294678,0.865196704864502,6,8
calib_04456,0.4997809827327728,0.2588467299938202,6,6
calib_04457,0.47186964750289917,0.3019575774669647,8,7
calib_04458,0.6552263498306274,0.431833952665329,5,7
calib_04459,0.31817182898521423,0.8966100811958313,5,5
calib_04460,0.8916206955909729,0.2708861827850342,6,4
calib_04461,0.6056007146835327,0.8296201825141907,5,5
calib_04462,0.35821425914764404,0.4515717029571533,3,5
calib_04463,0.15532174706459045,0.8102319240570068,4,9
calib_04464,0.5823389291763306,0.0,7,0
calib_04465,0.0,0.5474143028259277,0,5
calib_04466,0.0,0.46304652094841003,0,11
calib_04467,0.7304156422615051,0.0,7,0
