image_id,s_x,s_rot,len_x,len_rot,text_x,text_rot
calib_03818,0.2862837314605713,0.5944181084632874,3,11,Loo,Derpopecesr
calib_03819,0.542701005935669,0.9964380264282227,6,6,6EkEr9,523739
calib_03820,0.8997292518615723,0.6010414958000183,10,10,18.08 2012,th0y 80 8t
calib_03821,0.6309974193572998,0.9010757803916931,11,11,000800t0088,88007002000
calib_03822,0.45881542563438416,0.7408267259597778,7,14,H9 Hama,Neseperne H. H
calib_03823,0.6553282737731934,0.5541936755180359,6,5,boygan,mahsg
calib_03824,0.20084786415100098,0.6321671009063721,3,17,0ma,Ucropese onepasct
calib_03825,0.6627559661865234,0.5174592137336731,16,2,u peranzaucre no,on
calib_03826,0.6285191774368286,0.5168035626411438,16,12,run mpepoctabrer,aorgopobh wt
calib_03827,0.4306868016719818,0.8446029424667358,3,5,bxm,meaka
calib_03828,0.0,0.6308170557022095,0,13,,B pacneraparn
calib_03829,0.49342331290245056,0.8829506635665894,3,4,afg,Bupe
calib_03830,0.6149826645851135,0.0,10,0,6coneeerbe,
calib_03831,0.9773485660552979,0.7010000348091125,9,7,18042000.,0008608
calib_03832,0.42047256231307983,0.6823128461837769,4,8,mtos,Desangae
calib_03833,0.5814695954322815,0.315106064081192,10,6,no Kaxpoky,Bod on
calib_03834,0.0,0.6179677248001099,0,11,,regardenory
calib_03835,0.2751139998435974,0.9379187822341919,4,5,0o0e,bonee
calib_03836,0.4713239371776581,0.3732258379459381,14,3,upopnante mote,t o
calib_03837,0.5460404753684998,0.6692894101142883,3,3,yau,hth
calib_03838,0.36970430612564087,0.6233077049255371,4,8,toue,luvetnce
calib_03839,0.309285968542099,0.5674671530723572,4,12,o ag,Guper seuery
calib_03840,0.7789880633354187,0.22732554376125336,8,4,Kormperp,fdoy
calib_03841,0.1342155486345291,0.6488999724388123,1,10,r,Enenenevce
calib_03842,0.2535076141357422,0.4375206232070923,1,8,g,Zaecmmet
calib_03843,0.41895708441734314,0.8556321859359741,3,7,tul,2.Nenge
calib_03844,0.5423333048820496,0.8180316090583801,13,15,2t000 rd30n 1,14uarspe 20072.
calib_03845,0.4262283146381378,0.7641854882240295,7,9,4mnc0xs,excoduner
calib_03846,0.7586199045181274,0.9432205557823181,10,9,adarrlbd g,b paguepe
calib_03847,0.32820796966552734,0.7707948088645935,2,11,go,adeganetemb
calib_03848,0.8536533117294312,0.7363752722740173,10,9,6 gorobope,adogoralg
calib_03849,0.42291319370269775,0.568484902381897,2,6,oD,a clKO
calib_03850,0.840181827545166,0.4899851083755493,17,15,02 3EKA629 1980P.,2086Y B89874 TO
calib_03851,0.507326066493988,0.649524986743927,14,19,(rppon sngogh),(yeudbue noctabhan)
calib_03852,0.3860126733779907,0.6765241622924805,6,13,rm rr6,gue zarueinul
calib_03853,0.41825780272483826,0.5651637315750122,7,7,ouDcuin,mmmenmo
calib_03854,0.8146520853042603,0.9744830131530762,17,20,6189 968 E062 CCh,4272 2903 8396 6819.
calib_03855,0.9488106966018677,0.6511294841766357,20,19,30101810100000000716,9FE000000008OL80T00
calib_03856,0.5906248688697815,0.9870803952217102,15,20,600000018018000,30232810481100000009
calib_03857,0.640731930732727,0.9960264563560486,8,9,91tsshh0,044525716
calib_03858,0.46735337376594543,0.574371337890625,6,6,Pojpab,yuthod
calib_03859,0.4094521999359131,0.5458604097366333,2,7,og,Abogano
calib_03860,0.507377028465271,0.8930249810218811,6,11,2108t2,27.11.20162
calib_03861,0.7368579506874084,0.5129626989364624,10,6,P.BOPOHlHC,HJHQdO
calib_03862,0.7048909664154053,0.458362877368927,8,5,Mue doro,ong w
calib_03863,0.24835924804210663,0.6669439077377319,2,9,on,8 nomogen
calib_03864,0.45292767882347107,0.4643596112728119,16,5,craid4preezolanu,mocom
calib_03865,0.3339926600456238,0.611280083656311,1,13,o,UySuparonenow
calib_03866,0.40486860275268555,0.8250865936279297,7,13,ore owo,8 norecte sga
calib_03867,0.4334411323070526,0.614102840423584,14,18,gor a mholonod,perpayn & nenecite
calib_03868,0.30559757351875305,0.6800533533096313,7,10,amorone,Ananouruve
calib_03869,0.0,0.7413612604141235,0,11,,B cootarkne
calib_03870,0.5099623203277588,0.39408430457115173,9,3,Dogpa D.P,Bbd
calib_03871,0.4712635278701782,0.6233131885528564,8,9,onnovRyE,3Asbnenue
calib_03872,0.38473138213157654,0.8852265477180481,5,9,HI9EH,PAZBEAEHA
calib_03873,0.44233018159866333,0.6509265899658203,7,8,Cx00coC,25mmeexp
calib_03874,0.6970415115356445,0.901736855506897,3,8,der,B ropoge
calib_03875,0.8318285346031189,0.5522266030311584,11,10,re yrpabued,mongoth ou
calib_03876,0.5502626895904541,0.5685722827911377,6,11,uoer m,B ga socerm
calib_03877,0.6468679904937744,0.7669243812561035,8,8,4s0sodon,MopososA
calib_03878,0.4516677260398865,0.6107761263847351,1,12,o,Tenepanonery
calib_03879,0.5160920023918152,0.49437475204467773,10,1,Poecnscnos,o
calib_03880,0.0,0.5935846567153931,0,10,,zaubrccece
calib_03881,0.8192870020866394,0.4930465817451477,8,1,BEPESRUH,H
calib_03882,0.7380725145339966,0.487800657749176,10,4,colundaonr,moeo
calib_03883,0.7174084186553955,0.7812532186508179,9,10,816880'86,O8.0d.2A2.
calib_03884,0.617821216583252,0.6002022624015808,5,6,0r050,me cas
calib_03885,0.6129377484321594,0.0,11,0,rpegesabeiD,
calib_03886,0.44311681389808655,0.7152760028839111,7,8,2005 22,va garse
calib_03887,0.7152205109596252,0.3158555030822754,7,2,Fclabor,sg
calib_03888,0.5347890257835388,0.32370299100875854,8,2,gorpecee,rb
calib_03889,0.7800237536430359,0.5978952646255493,11,7,Taneba A.M.,W't gom
calib_03890,0.8102778196334839,0.41235479712486267,8,4,eguaraem,woon
calib_03891,0.9451067447662354,0.42075157165527344,9,2,BEPE3KUHA,BE
calib_03892,0.2673646807670593,0.5200808048248291,3,8,wbr,vapupera
calib_03893,0.3459104299545288,0.6438702940940857,2,16,20,Ma goer goreetan
calib_03894,0.38412970304489136,0.577467143535614,4,6,0g00,ueetas
calib_03895,0.693706750869751,0.7547886371612549,5,6,Dsa u,2 0598
calib_03896,0.3939525783061981,0.6574313044548035,3,10,100,"Khaue TOD,"
calib_03897,0.4792511761188507,0.7186848521232605,6,14,210  E,13 lubape 202.
calib_03898,0.5762287974357605,0.4279496669769287,11,8,b ugdufasen,gosogtn9
calib_03899,0.2838781177997589,0.6730159521102905,2,7,mm,"cyuuos,"
calib_03900,0.439341276884079,0.7410057187080383,3,11,ogo,upougbejene
calib_03901,0.5819751024246216,0.5069538950920105,8,9,fony hae,say booly
calib_03902,0.5484375357627869,0.7362384796142578,9,16,0100 s 80,03 gebpans 2012.
calib_03903,0.2828337848186493,0.7220863699913025,3,9,2gE,3amblenue
calib_03904,0.4026056230068207,0.6525751948356628,3,5,hmo,Tpony
calib_03905,0.41595226526260376,0.6584040522575378,2,10,mo,golmereocm
calib_03906,0.6741594076156616,0.23614294826984406,15,1,nocygafembernoi,0
calib_03907,0.0,0.6367040872573853,0,12,,spanegarckoi
calib_03908,0.0,0.6377358436584473,0,6,,wyneob
calib_03909,0.5155157446861267,0.9580754637718201,7,8,domedno,onepamop
calib_03910,0.7017163038253784,0.4552780091762543,9,7,cobonymor,LOOmfGO
calib_03911,0.6293641924858093,0.0,12,0,gauecheumere,
calib_03912,0.5026373267173767,0.21868696808815002,8,1,uutucmpa,m
calib_03913,0.21165533363819122,0.9111605882644653,5,10,MoDod,MPOCPOYKOU
calib_03914,0.6632117033004761,0.48275884985923767,8,9,20210220,qutatiCot
calib_03915,0.23061434924602509,0.880172848701477,3,15,Hob,Megbegeby D. H.
calib_03916,0.6825977563858032,0.3916648030281067,14,1,Cabamtorna A..,V
calib_03917,0.598967432975769,0.5176630020141602,11,9,"ZaeCrepele,",'rmargroe
calib_03918,0.34077006578445435,0.5404619574546814,4,9,mbon,venoujyed
calib_03919,0.4170220196247101,0.8379601836204529,7,11,tO trom,Luanyy O.A.
calib_03920,0.6678775548934937,0.5296789407730103,5,5,BUoIn,UHONg
calib_03921,0.49700745940208435,0.2239004671573639,11,2,lesaresbteo,er
calib_03922,0.6965458989143372,0.7251198291778564,9,8,to Gpeele,rrady ag
calib_03923,0.0,0.6001589298248291,0,15,,upegnosbreelsto
calib_03924,0.3322252035140991,0.6606106162071228,4,20,Bgoo,Douontuesbro coosuyy
calib_03925,0.37135082483291626,0.7230719923973083,4,13,y'so,Dayeuro C. H.
calib_03926,0.5379859805107117,0.8737638592720032,7,6,hbrrg E,B Eugy
calib_03927,0.5341048240661621,0.7924342155456543,9,17,isart  ou,no pelpace 20052.
calib_03928,0.6650111675262451,0.6997526288032532,6,9,Imtomn,uchepcuer
calib_03929,0.3315819799900055,0.7737449407577515,5,9,hooun,Kemspeity
calib_03930,0.91311115026474,0.6125152707099915,8,2,MAKAPOBA,HA
calib_03931,0.4653249979019165,0.6623154282569885,7,15,orogmmg,pee botwarubaro
calib_03932,0.0,0.7145484685897827,0,10,,alchuenmse
calib_03933,0.19178561866283417,0.715376615524292,1,11,C,Ipunaracmce
calib_03934,0.710518479347229,0.3785862624645233,9,4,Pouna B.I,rg g
calib_03935,0.3240772485733032,0.7105600237846375,3,21,oht,Terepoudrary gupemopy
calib_03936,0.7738812565803528,0.433589369058609,7,6,npunyun,unBndu
calib_03937,0.8160305023193359,0.4834402799606323,20,9,om mucara 5 pagpigee,o s oo wo
calib_03938,0.6428852677345276,0.24762141704559326,19,4,00 cópazobamecorese,D S0
calib_03939,0.4502429962158203,0.4338374137878418,4,8,mott,nopallos
calib_03940,0.47366052865982056,0.6703509092330933,7,16,rogon M,1. Ml. Fempobcie
calib_03941,0.5223652720451355,0.6551361680030823,2,14,FI,Teamorobe B.A.
calib_03942,0.6777440905570984,0.4583721160888672,10,2,guperniopa,of
calib_03943,0.34118300676345825,0.7362372279167175,5,8,smgog,3awhreme
calib_03944,0.39886221289634705,0.7449294924736023,2,19,do,gelxctoms unxcerepa
calib_03945,0.6255655884742737,0.659385621547699,6,6,coSaKG,323500
calib_03946,0.5490841865539551,0.8075579404830933,10,15,"""5961 8db1",1 pekpane 1965.
calib_03947,0.6940383315086365,0.0,9,0,3abuenue.,
calib_03948,0.8310213088989258,0.0,9,0,Cugonenno,
calib_03949,0.4978683590888977,0.7620753049850464,5,5,hmont,npouy
calib_03950,0.7110834717750549,0.16485729813575745,12,1,Bae pacopmyt,2
calib_03951,0.6503978371620178,0.9530045390129089,7,7,togonob,gorobop
calib_03952,0.7318999767303467,0.4795404076576233,15,5,4 bepnyr6 genon,m shg
calib_03953,0.7023584246635437,0.80133455991745,10,12,2646t r0 g,b uae 19422.
calib_03954,0.5244014859199524,0.7920941114425659,7,9,homo on,no Nauoey
calib_03955,0.5377815365791321,0.10014769434928894,11,1,TarenonTroo,C
calib_03956,0.3851121962070465,0.5854802131652832,5,6,x0CYo,MOAdOK
calib_03957,0.3812553882598877,0.7767987847328186,7,8,ogsobol,cpegerbo
calib_03958,0.43957915902137756,0.7460338473320007,3,7,omm,Apuruna
calib_03959,0.6344547271728516,0.6945680379867554,5,5,Bonia,orkay
calib_03960,0.4112642705440521,0.9952017068862915,6,10,200809,26.03.2014
calib_03961,0.8027810454368591,0.20341800153255463,13,2,Cugopenno C.B,go
calib_03962,0.2533290982246399,0.5134748816490173,2,13,of,Jony p peennt
calib_03963,0.6188891530036926,0.1981842964887619,6,2,3gstme,Dg
calib_03964,0.4497929513454437,0.7325438261032104,3,8,o g,b cluuoe
calib_03965,0.8680031895637512,0.6494559049606323,13,10,Kopneeba C.H.,H'o ogodoy
calib_03966,0.5242736339569092,0.6798858642578125,8,10,anforgod,paluouefuo
calib_03967,0.3733823597431183,0.6817331314086914,6,14,A'V og,Daniceuro 1.4.
calib_03968,0.3558984696865082,0.5056814551353455,7,11,moronom,C MarpuaraM
calib_03969,0.4863244891166687,0.5960524082183838,11,0,apapanoo pg,
calib_03970,0.0,0.6165226101875305,0,16,,npoiy paspeuecre
calib_03971,0.6516480445861816,0.6244420409202576,5,6,25020,cenast
calib_03972,0.6814390420913696,0.6213976740837097,10,14,90028fom82,284ra87420062.
calib_03973,0.5742124915122986,0.4003559350967407,14,1,gepepareo cypa,h
calib_03974,0.6082143187522888,0.8932775855064392,6,6,Bh6t G,B 1942
calib_03975,0.4318491220474243,0.4492357671260834,2,10,15,Deyypeleer
calib_03976,0.2922252416610718,0.6555375456809998,4,10,mtgn,nepebopdiu
calib_03977,0.5654477477073669,0.3486233055591583,16,3,eeleplepeleckoeb,Gom
calib_03978,0.6570393443107605,0.4194425940513611,12,5,Tmony ouazur,2i mo
calib_03979,0.37596964836120605,0.8196704387664795,4,9,agng,Baabuerue
calib_03980,0.7304983139038086,0.46767765283584595,14,9,Gunengan woyaw,an from o
calib_03981,0.41281887888908386,0.7561086416244507,4,11,hron,ke may caw.
calib_03982,0.8915789723396301,0.5688204169273376,5,6,repe3,Eacton
calib_03983,0.6564369201660156,0.4834338128566742,14,8,qpakyiotea HTy,fir shhb
calib_03984,0.3131025731563568,0.7345033288002014,2,9,bo,akageunng
calib_03985,0.4151114523410797,0.7842656970024109,5,15,m0 LB,Kapegor goono w
calib_03986,0.5821908116340637,0.41657137870788574,15,10,Secuo3botwozrrx,XiotogEonS
calib_03987,0.4840936064720154,0.3806624412536621,5,6,gabee,mmgooh
calib_03988,0.9699352979660034,0.599497377872467,7,4,13.0919,660K
calib_03989,0.6191734671592712,0.6343795657157898,11,7,npessperene,mordeoh
calib_03990,0.7054601907730103,0.7588965892791748,8,8,Chaprpan,modedors
calib_03991,0.6227487325668335,0.4817981719970703,4,4,Uuee,maam
calib_03992,0.5182858109474182,0.7291343212127686,8,12,nomas or,no craemoere
calib_03993,0.7175865769386292,0.7240532040596008,7,6,≠1 crow,uro 17
calib_03994,0.552009642124176,0.8769158720970154,9,13,adon m on,ke ceey kapre
calib_03995,0.522668719291687,0.5467662811279297,5,7,dorod,gavvioy
calib_03996,0.5570120215415955,0.5553387999534607,11,9,TRRDOH ueer,sm topors
calib_03997,0.326388955116272,0.5041311979293823,1,9,0,"Kax 2eyn,"
calib_03998,0.5674604773521423,0.9287232160568237,6,7,6160t0,27.0919
calib_03999,0.4769933521747589,0.4520735740661621,8,5,rmmtnogo,0OguA
calib_04000,0.48414525389671326,0.47505831718444824,5,5,MncHK,xmumm
calib_04001,0.5779443383216858,0.6460632681846619,15,16,TRepoN 80n cean,trod vas roporas
calib_04002,0.6806894540786743,0.47995370626449585,15,9,"npbepy rareete,",g hadogoh
calib_04003,0.4829811751842499,0.36086562275886536,11,1,pere gaoree,o
calib_04004,0.6231825351715088,0.6063428521156311,16,11,o TOM 47D geperr,so an was o
calib_04005,0.6160998344421387,0.6650654673576355,9,10,oduapyien,monehdongo
calib_04006,0.663536012172699,0.41758570075035095,15,6,B sier nee perp,a se e
calib_04007,0.4808194041252136,0.5886285901069641,8,11,aomo mhe,npu oemorpe
calib_04008,0.411461740732193,0.42869332432746887,5,13,wamon,CorcjibTaNeTM
calib_04009,0.6590076088905334,0.8247742652893066,5,8,oboow,Managene
calib_04010,0.5931908488273621,0.37945351004600525,12,5,peperr srles,tm sd
calib_04011,0.37434592843055725,0.6171194911003113,3,5,cam,menod
calib_04012,0.34818944334983826,0.4600399434566498,3,10,20m,Depnoe eer
calib_04013,0.5319567918777466,0.7296556234359741,12,18,son a o bloo,epagy nee uep mer.
calib_04014,0.9644488096237183,0.7558048963546753,8,7,B 19592.,2696t 8
calib_04015,0.7541975378990173,0.7578420042991638,7,13,on ormo,nocmynu eo na
calib_04016,0.49125853180885315,0.39816778898239136,3,2,apy,ot
calib_04017,0.5786170363426208,0.4079302251338959,19,3,6 omged opxutenighn,u r
calib_04018,0.40993404388427734,0.5508599281311035,8,16,ontogo e,Ota npouyfbejena
calib_04019,0.6479834914207458,0.5753033757209778,5,5,mmeom,mdeen
calib_04020,0.4570952355861664,0.6502348184585571,8,10,noadrs o,no iuppaon
calib_04021,0.4357122778892517,0.7238033413887024,8,11,bfubn on,no nepeempy
calib_04022,0.41348686814308167,0.644188404083252,5,9,onfog,ne leefao
calib_04023,0.33009740710258484,0.545742392539978,12,13,2mo oduayno6,gormffonpo oe
calib_04024,0.7346588969230652,0.40153127908706665,13,13,gacyomem DBry,FsgG waurrmeb
calib_04025,0.3970848321914673,0.6044322848320007,2,6,om,ne 506
calib_04026,0.5331407189369202,0.4886209964752197,8,2,Jae bmue,mg
calib_04027,0.38506636023521423,0.6183744668960571,4,10,og m,Ipony yhos
calib_04028,0.9386422038078308,0.5232475996017456,10,8,"18,10,2018",870804'8
calib_04029,0.8793471455574036,0.47248196601867676,6,6,HANOSA,HHOHHH
calib_04030,0.3624621331691742,0.8904629349708557,7,11,rgnb H4,HA geacmbut
calib_04031,0.6569839119911194,0.7234905958175659,12,15,fgih ormroot,zaxenrice yredy
calib_04032,0.877314031124115,0.7864957451820374,12,10,19.08.20182.,28106·8067
calib_04033,0.6690216064453125,0.5240823030471802,15,0,Nonuque Bcomabe,
calib_04034,0.4070691764354706,0.48137789964675903,3,4,oad,noyl
calib_04035,0.6175942420959473,0.0,8,0,Compynan,
calib_04036,0.35786429047584534,0.6260985136032104,5,13,br sn,rpunert Mepor
calib_04037,0.6320821046829224,0.3948590159416199,10,7,cmygum yhm,woh wus
calib_04038,0.0,0.8210981488227844,0,9,,Pacnucra.
calib_04039,0.8022428750991821,0.5560076832771301,13,14,8 DBTy b 1964,2196t 8 hc80 8
calib_04040,0.4775959551334381,0.3440156579017639,12,1,Dto ceumeae.,n
calib_04041,0.42982885241508484,0.6712920069694519,6,11,a  nag,Mocubau . B
calib_04042,0.8148489594459534,0.3200296461582184,6,1,clepey,h
calib_04043,0.48953181505203247,0.4919356405735016,7,4,Muuocme,mbom
calib_04044,0.625424325466156,0.3518754541873932,11,1,wocmpo enee,m
calib_04045,0.6779165267944336,0.37891408801078796,15,6,do uoo oureemba,awa oo
calib_04046,0.5524199604988098,0.5825557708740234,6,7,bevene,momingy
calib_04047,0.634662926197052,0.5021867156028748,13,7,Fo ranpabueno,agotnof
calib_04048,0.0,0.35495391488075256,0,4,,mcws
calib_04049,0.8187958002090454,0.4100464880466461,8,4,ocrynawe,hmuh
calib_04050,0.5815619230270386,0.38079094886779785,2,10,00,OJ OCREEUE
calib_04051,0.5693445801734924,0.29344260692596436,11,3,Aarcue necy,hom
calib_04052,0.6030657887458801,0.373898983001709,12,4,oi cumeuepes,1/00
calib_04053,0.9348528385162354,0.5155506134033203,9,4,15.09.037,L009
calib_04054,0.5118428468704224,0.39963287115097046,1,8,o,CecbRb T
calib_04055,0.6512235403060913,0.4547676146030426,13,1,K yoeee ovcel,1
calib_04056,0.5245862603187561,0.5935402512550354,3,14,shg,adrode gouance
calib_04057,0.5839252471923828,0.552823543548584,14,12,oreno epueennd,ONMorJom M2G
calib_04058,0.457162082195282,0.5407583117485046,2,7,og,adTodga
calib_04059,0.5098441243171692,0.33999720215797424,12,3,caygapctenno,moo
calib_04060,0.7115395665168762,0.4228003919124603,4,4,frch,4p23
calib_04061,0.9365459680557251,0.7191988825798035,8,8,15/03/03,80/80/52
calib_04062,0.6885536909103394,0.6237815618515015,14,12,Eezdopogot 1.t,r gobotogiay
calib_04063,0.3243471384048462,0.3986710011959076,1,5,6,saume
calib_04064,0.5570645928382874,0.5088449120521545,8,4,ceregtua,mbon
calib_04065,0.6109344959259033,0.9079832434654236,3,9,008,28.102016
calib_04066,0.5148311257362366,0.38804757595062256,7,6,zameala,6momms
calib_04067,0.5162070393562317,0.5781592726707458,7,11,m  Mg g,B bagu c 24
calib_04068,0.7271064519882202,0.7014279961585999,14,14,orob En romang,bousel uz gaua
calib_04069,0.5336026549339294,0.776976466178894,12,18,hropod  robn,onozgal ta padoiny
calib_04070,0.5957218408584595,0.34884417057037354,8,4,duneinar,soun
calib_04071,0.5869712829589844,0.6767064929008484,7,14,orat on,no panpepeemno
calib_04072,0.34739676117897034,0.5629690885543823,1,8,W,Ha 15uty
calib_04073,0.4205387532711029,0.49265795946121216,7,8,n mrobo,onogat u
calib_04074,0.4021781384944916,0.6159965991973877,4,8,ooop,c adcamr
calib_04075,0.55240398645401,0.7876107692718506,12,13,rowopot bdou,nepey padomo.
calib_04076,0.7272515296936035,0.8418640494346619,6,9,200082,2810.2016
calib_04077,0.6834472417831421,0.6805171966552734,10,16,r goboda2g,bezdopoget 1. t.
calib_04078,0.7525888681411743,0.44022709131240845,5,7,lepou,150m36d
calib_04079,0.5827817916870117,0.5885292291641235,10,1,Odfeceonal,m
calib_04080,0.4428548812866211,0.6377962827682495,8,11,gouomoms,cnuniamcmob
calib_04081,0.7159662842750549,0.5481346249580383,6,1,leecne,m
calib_04082,0.9887695908546448,0.7900986075401306,8,6,06.12.10,or2r90
calib_04083,0.7042167782783508,0.6034659743309021,6,8,emohom,cleajana
calib_04084,0.9900398850440979,0.7195495367050171,8,7,10.12.10,ortr'or
calib_04085,0.5872831344604492,0.8264467120170593,9,10,andmormud,pAcueompum
calib_04086,0.5580991506576538,0.41564419865608215,5,6,Celia,VTTONO
calib_04087,0.31372955441474915,0.7273263335227966,3,11,oro,uplgoctabut
calib_04088,0.9148109555244446,0.8341280817985535,6,3,Aene y,hay
calib_04089,0.6229438781738281,0.650682806968689,5,6,rom g,8 UUPM
calib_04090,0.6237170696258545,0.4981965720653534,15,15,C r0se 196610g0,oforg96t 0004 J
calib_04091,0.7331374883651733,0.9032071828842163,20,19,obor 8961 urshig0 ou,no abrycm 1968 roga
calib_04092,0.26026293635368347,0.7835361957550049,3,11,moo,re padomana
calib_04093,0.8662533760070801,0.5958393812179565,10,7,addumubuci,mongnee
calib_04094,0.48690688610076904,0.7045188546180725,3,3,vag,onn
calib_04095,0.673528254032135,0.7479695081710815,9,10,mogmnowsh,yemoübount
calib_04096,0.31701070070266724,0.8267618417739868,3,9,oge,asconomuo
calib_04097,0.7286410331726074,0.5334720611572266,5,4,nYCTO,aLfU
calib_04098,0.9891601800918579,0.7202418446540833,7,7,nepboro,auogdou
calib_04099,0.6416143774986267,0.8095100522041321,6,6,namoxs,exauoi
calib_04100,0.5316585898399353,0.7588894963264465,7,9,bammnoh,yenounuba
calib_04101,0.5548003911972046,0.6491822004318237,8,9,nindowwh,eyrmapuyu
calib_04102,0.0,0.4706500172615051,0,7,,Aegnono
calib_04103,0.8323687314987183,0.7400833368301392,5,7,onehd,erpyouo
calib_04104,0.947333812713623,0.8517626523971558,1,2,m,ue
calib_04105,0.627102792263031,0.5015848278999329,3,5,mmn,pannt
calib_04106,0.8365203738212585,0.6500400900840759,6,6,boupoe,sochog
calib_04107,0.0,0.5267395377159119,0,6,,ZAMenN
calib_04108,0.7855738401412964,0.6976542472839355,4,4,xoms,5mox
calib_04109,0.7446112036705017,0.8250197768211365,8,7,nonyuacn,monhvou
calib_04110,0.7516091465950012,0.41448885202407837,7,7,ZADAUEI,mnuett.
calib_04111,0.5681483745574951,0.7845632433891296,4,3,oune,mno
calib_04112,0.590471088886261,0.6494996547698975,7,1,npgenue,m
calib_04113,0.8412484526634216,0.5922272801399231,6,7,ebepxy,Phxdogp
calib_04114,0.589443564414978,0.7058497667312622,5,5,wenon,Hadem
calib_04115,0.49285826086997986,0.5414033532142639,9,9,announnoe,DocmAmocO
calib_04116,0.7840433120727539,0.7889529466629028,4,2,enuu,mm
calib_04117,0.4327748417854309,0.5874069929122925,9,8,MOCKONOMy,Pmovomau
calib_04118,0.7857571244239807,0.8731164336204529,6,6,oRgdau,nepbyo
calib_04119,0.7982465624809265,0.4826781749725342,9,7,(pe3yNTAM,WLLONER
calib_04120,0.5037350654602051,0.6775423884391785,10,12,nnovoueedu,npednonorum.
calib_04121,0.6949903964996338,0.389780730009079,4,6,AMAN,Prunts
calib_04122,0.8295886516571045,0.329914391040802,8,6,"3AMemuM,",AMMoUE
calib_04123,0.6997105479240417,0.32190510630607605,8,6,AnCOpUTM,wendoy
calib_04124,0.7249895334243774,0.663945734500885,16,15,amonogeCmbuimb C,qurrgurabocouro
calib_04125,0.4603850543498993,0.6633110642433167,8,10,ammornon,evodunouNt
calib_04126,0.5060689449310303,0.800381600856781,8,8,nOnymATa,bLumhvou
calib_04127,0.7444646954536438,0.7625201344490051,5,5,notne,rugow
calib_04128,0.3726974129676819,0.40294644236564636,4,6,OelA,0 A94O
calib_04129,0.5597831606864929,0.7570098042488098,3,3,tve,ana
calib_04130,0.7265176177024841,0.7686144709587097,9,6,Sipubigen,wognds
calib_04131,0.7299215197563171,0.8867713212966919,4,4,amou,nome
calib_04132,0.4688400626182556,0.6653763055801392,9,9,mhuenverd,peanuzayr
calib_04133,0.0,0.5933536291122437,0,11,,nospopynent
calib_04134,0.6314203143119812,0.6457104086875916,10,10,Wenddowotn,4Z0MOPDUZM
calib_04135,0.9487057328224182,0.682768702507019,8,7,onepamop,douudno
calib_04136,0.7458286285400391,0.27173879742622375,12,1,sarll rerkue,e
calib_04137,0.5540314316749573,0.5347301363945007,14,17,mongnonhdonodu,nponopyiouansuoiu
calib_04138,0.5324226021766663,0.7378721237182617,3,4,bos,cneg
calib_04139,0.45942434668540955,0.9367890357971191,4,4,uUEn,43nn
calib_04140,0.8410252928733826,0.6251171827316284,12,9,yumoumubocrs,nogmnounh
calib_04141,0.6826968789100647,0.28994011878967285,11,7,honnnwonoye,OOMnnOU
calib_04142,0.7579217553138733,0.5544763207435608,6,6,KaKdoM,waexex
calib_04143,0.6365911364555359,0.504692554473877,5,4,bycem,wekg
calib_04144,0.9222393035888672,0.6851069927215576,2,2,HA,Un
calib_04145,0.865375816822052,0.7815077900886536,7,8,andogon,nobopurs
calib_04146,0.7505804300308228,0.9308795928955078,5,5,xomuM,wnmox
calib_04147,0.5935512185096741,0.5860371589660645,5,5,nymuo,ormhn
calib_04148,0.6501416563987732,0.885918915271759,6,5,orrtob,popua
calib_04149,0.5285388827323914,0.6338260769844055,10,11,urggroigch,Cpabreabane
calib_04150,0.5694260001182556,0.8057594299316406,6,6,mmmgok,zaxhue
calib_04151,0.8635045289993286,0.6052084565162659,20,14,"goaiu, mev,; 53-4882",28-84-8s:rumob
calib_04152,0.9369105696678162,0.7308770418167114,17,15,u08. : 375-44-794,h6t-4n-9tε: 30m
calib_04153,0.5005272626876831,0.36411455273628235,10,12,pa cayerad,rmremshrg x)
calib_04154,0.6485002040863037,0.8057196736335754,6,4,som Gf,15u2
calib_04155,0.3967348635196686,0.8445054292678833,6,10,gg9'8b,"g.8,Kb.510"
calib_04156,0.4543331265449524,0.8002853989601135,8,11,"""mokmos""",""",Topuzorm"""
calib_04157,0.3841237723827362,0.590164840221405,6,8,mrtigg,Bbegiadi
calib_04158,0.869000256061554,0.6517428159713745,9,10,HOPMANUOU,nonauuwdon
calib_04159,0.6013481020927429,0.5299621820449829,9,9,mdarodano,Onepetopn
calib_04160,0.761802077293396,0.519834041595459,10,7,ycroi culo,ogmsorh
calib_04161,0.0,0.7783468961715698,0,10,,Palnobecct
calib_04162,0.8595123887062073,0.7184160351753235,3,3,bno,0ng
calib_04163,0.5772753953933716,0.8269081115722656,4,5,bgeu,moobg
calib_04164,0.38596826791763306,0.6357170939445496,5,5,DelHm,LHIer
calib_04165,0.8140947818756104,0.7197699546813965,4,1,Ecce,m
calib_04166,0.5955025553703308,0.2837609350681305,11,1,MOWHUTELUEY,K
calib_04167,0.3242511451244354,0.8950565457344055,4,6,ortm,cuerea
calib_04168,0.288909912109375,0.7348294854164124,3,13,Com,nacmuerucene)
calib_04169,0.8456807732582092,0.8155608773231506,7,8,whvowmo,au morym
calib_04170,0.8657293915748596,0.6581951975822449,6,5,Oduako,omneo
calib_04171,0.9271640777587891,0.9209749102592468,3,1,eeu,m
