image_id,p_x,p_rot
calib_02316,0.99951994,0.00048008322
calib_02317,0.00071762066,0.9992824
calib_02318,0.9999802,1.9765448e-05
calib_02319,0.9999243,7.5706834e-05
calib_02320,0.99990773,9.22401e-05
calib_02321,0.0066332775,0.99336666
calib_02322,0.9961029,0.0038970786
calib_02323,0.47779474,0.5222053
calib_02324,0.9154189,0.08458105
calib_02325,0.5263755,0.4736245
calib_02326,0.91819483,0.081805125
calib_02327,0.91319996,0.08680004
calib_02328,0.96976995,0.030230002
calib_02329,0.0002277302,0.99977225
calib_02330,0.0032710743,0.9967289
calib_02331,0.9995828,0.000417167
calib_02332,0.52976245,0.47023755
calib_02333,0.3350371,0.6649629
calib_02334,0.00014068346,0.99985933
calib_02335,0.99997914,2.0846748e-05
calib_02336,0.9110173,0.088982694
calib_02337,4.1426672e-05,0.9999585
calib_02338,0.99999046,9.506645e-06
calib_02339,9.0949274e-05,0.99990904
calib_02340,0.0026262926,0.9973737
calib_02341,0.5144828,0.4855172
calib_02342,0.5624503,0.43754968
calib_02343,0.10837104,0.8916289
calib_02344,0.994204,0.0057960735
calib_02345,0.99875665,0.0012433999
calib_02346,0.86231065,0.13768929
calib_02347,0.93032277,0.06967716
calib_02348,0.48317116,0.5168289
calib_02349,0.008887028,0.991113
calib_02350,0.023016816,0.9769832
calib_02351,0.9983069,0.0016931267
calib_02352,0.010325472,0.9896745
calib_02353,0.9976948,0.0023052031
calib_02354,0.9591944,0.04080557
calib_02355,0.43965986,0.56034017
calib_02356,0.2311121,0.76888794
calib_02357,0.12415843,0.87584156
calib_02358,0.013297842,0.98670214
calib_02359,0.09959122,0.9004088
calib_02360,0.9566497,0.043350253
calib_02361,0.58114994,0.4188501
calib_02362,0.018153694,0.9818463
calib_02363,2.6342237e-05,0.99997365
calib_02364,0.9021672,0.09783275
calib_02365,0.05757803,0.942422
calib_02366,0.9931745,0.006825545
calib_02367,0.15526755,0.84473246
calib_02368,0.08990009,0.91009986
calib_02369,0.91877484,0.081225194
calib_02370,0.9948238,0.005176151
calib_02371,0.99967027,0.0003296982
calib_02372,0.07717923,0.9228208
calib_02373,0.0006102743,0.99938977
calib_02374,0.004345917,0.9956541
calib_02375,0.00032234215,0.99967766
calib_02376,0.19300476,0.8069953
calib_02377,0.038863294,0.9611367
calib_02378,0.57524735,0.42475262
calib_02379,0.0014321532,0.9985678
calib_02380,0.005040507,0.9949595
calib_02381,0.9994254,0.00057455857
calib_02382,0.99675757,0.003242454
calib_02383,0.00034589198,0.99965405
calib_02384,0.59550023,0.40449983
calib_02385,0.00037352473,0.9996264
calib_02386,0.071897894,0.9281021
calib_02387,0.7913572,0.20864281
calib_02388,4.9176942e-06,0.9999951
calib_02389,4.162527e-05,0.9999584
calib_02390,0.014480289,0.98551977
calib_02391,0.9956267,0.0043732873
calib_02392,0.5588523,0.4411477
calib_02393,0.9730358,0.026964212
calib_02394,0.9089659,0.0910341
calib_02395,0.027444733,0.9725552
calib_02396,0.0574263,0.94257367
calib_02397,0.4516157,0.5483843
calib_02398,0.997552,0.0024480869
calib_02399,0.9999372,6.284022e-05
calib_02400,0.99757844,0.0024215565
calib_02401,0.025900187,0.9740999
calib_02402,0.9999672,3.276251e-05
calib_02403,0.9999615,3.846891e-05
calib_02404,0.16629094,0.83370906
calib_02405,0.9933882,0.0066118212
calib_02406,0.99720025,0.0027997764
calib_02407,0.99985313,0.00014690343
calib_02408,0.66177267,0.33822727
calib_02409,0.9648735,0.03512649
calib_02410,0.9618071,0.038192898
calib_02411,0.036128256,0.9638718
calib_02412,0.010425066,0.98957497
calib_02413,0.018505434,0.98149455
calib_02414,0.9997471,0.00025288184
calib_02415,0.0024074798,0.9975925
calib_02416,8.1044804e-05,0.99991894
calib_02417,0.96977913,0.030220816
calib_02418,0.00015124946,0.9998487
calib_02419,0.9999999,7.4361765e-08
calib_02420,0.9750157,0.024984356
calib_02421,0.00363843,0.99636155
calib_02422,0.0033988545,0.9966011
calib_02423,0.017072365,0.9829276
calib_02424,0.9952922,0.004707816
calib_02425,0.036915436,0.9630846
calib_02426,0.851619,0.14838098
calib_02427,0.0014931848,0.99850684
calib_02428,0.00019494265,0.99980503
calib_02429,0.47964132,0.5203587
calib_02430,0.9983551,0.0016449396
calib_02431,0.3916902,0.6083098
calib_02432,0.2248371,0.7751629
calib_02433,0.24998146,0.7500185
calib_02434,0.9850736,0.014926366
calib_02435,0.9999993,7.455333e-07
calib_02436,0.98312354,0.016876388
calib_02437,0.004169102,0.99583095
calib_02438,0.8945376,0.1054624
calib_02439,0.011969713,0.98803025
calib_02440,0.6193791,0.3806209
calib_02441,0.012771313,0.98722875
calib_02442,0.6349349,0.36506513
calib_02443,6.336375e-06,0.9999937
calib_02444,0.10008483,0.89991516
calib_02445,0.0015091958,0.9984908
calib_02446,0.0073541547,0.99264586
calib_02447,0.65936923,0.34063077
calib_02448,0.9703205,0.029679542
calib_02449,0.0014683371,0.9985317
calib_02450,0.002784944,0.99721503
calib_02451,0.9747063,0.025293734
calib_02452,0.99993956,6.042239e-05
calib_02453,9.579718e-05,0.99990416
calib_02454,0.0005011167,0.99949884
calib_02455,0.99959534,0.00040466254
calib_02456,0.90408725,0.09591275
calib_02457,0.2523042,0.74769574
calib_02458,0.0761203,0.92387974
calib_02459,0.99659747,0.0034025589
calib_02460,0.78164935,0.21835062
calib_02461,3.3963934e-05,0.999966
calib_02462,0.95638555,0.043614376
calib_02463,0.0033185615,0.9966814
calib_02464,0.9998869,0.00011310487
calib_02465,0.85998946,0.14001057
calib_02466,0.9265941,0.07340598
calib_02467,0.007299294,0.9927007
calib_02468,0.9553881,0.04461188
calib_02469,0.9999994,5.51093e-07
calib_02470,0.9787001,0.021299902
calib_02471,0.055421688,0.9445783
calib_02472,0.852575,0.14742506
calib_02473,0.9921388,0.007861238
calib_02474,0.7677717,0.23222823
calib_02475,0.9999416,5.843787e-05
calib_02476,0.00011424662,0.9998858
calib_02477,6.5847976e-06,0.99999344
calib_02478,0.99644274,0.003557248
calib_02479,0.00060973916,0.99939024
calib_02480,0.70715284,0.29284713
calib_02481,0.9996381,0.00036196082
calib_02482,0.9914669,0.0085331565
calib_02483,0.9982863,0.0017136965
calib_02484,0.9683515,0.031648565
calib_02485,0.9974648,0.0025351727
calib_02486,0.9992767,0.0007233156
calib_02487,0.016465094,0.98353493
calib_02488,0.7122557,0.2877443
calib_02489,0.014447424,0.9855526
calib_02490,0.00014961083,0.9998504
calib_02491,0.83957636,0.16042362
calib_02492,0.0003178401,0.9996822
calib_02493,0.9996762,0.0003237885
calib_02494,0.9993542,0.0006457588
calib_02495,3.2520802e-05,0.99996746
calib_02496,0.9994874,0.0005125309
calib_02497,0.9424911,0.057508964
calib_02498,0.13119406,0.86880594
calib_02499,0.0013187426,0.99868125
calib_02500,0.02033915,0.97966087
calib_02501,0.9979752,0.0020248378
calib_02502,0.99887305,0.001126912
calib_02503,0.0017463369,0.99825364
calib_02504,0.99976665,0.00023332376
calib_02505,0.003819872,0.9961802
calib_02506,0.9933113,0.0066887722
calib_02507,0.9979255,0.002074464
calib_02508,0.00017021142,0.99982977
calib_02509,0.99997103,2.8913642e-05
calib_02510,0.98182905,0.018170945
calib_02511,0.99997437,2.5639054e-05
calib_02512,0.007942036,0.992058
calib_02513,0.034843497,0.96515656
calib_02514,0.9789956,0.021004345
calib_02515,0.79897326,0.20102671
calib_02516,0.9975339,0.002466068
calib_02517,0.9950517,0.0049482835
calib_02518,0.9998785,0.00012143357
calib_02519,0.99736804,0.002632023
calib_02520,0.00025529493,0.9997447
calib_02521,0.70955163,0.29044837
calib_02522,0.83056957,0.16943043
calib_02523,0.9990096,0.0009903436
calib_02524,0.001025614,0.99897444
calib_02525,0.38842082,0.6115792
calib_02526,0.99717546,0.0028245796
calib_02527,0.98497504,0.015024955
calib_02528,0.000104766725,0.9998952
calib_02529,0.8508964,0.14910358
calib_02530,0.002896409,0.99710363
calib_02531,0.022928046,0.97707194
calib_02532,0.48487964,0.5151204
calib_02533,0.28279024,0.71720976
calib_02534,0.0039041948,0.99609584
calib_02535,0.002601847,0.99739814
calib_02536,0.021941876,0.97805816
calib_02537,0.13134103,0.8686589
calib_02538,0.21012834,0.7898717
calib_02539,0.037145037,0.9628549
calib_02540,0.9875186,0.01248142
calib_02541,0.962497,0.03750298
calib_02542,0.9987676,0.0012323674
calib_02543,0.9981402,0.0018597533
calib_02544,4.529698e-05,0.9999547
calib_02545,0.99821115,0.0017889257
calib_02546,0.99959034,0.00040969165
calib_02547,1.1532009e-06,0.9999988
calib_02548,0.03381226,0.9661877
calib_02549,0.115201056,0.88479894
calib_02550,0.001506911,0.9984931
calib_02551,0.99999654,3.4800496e-06
calib_02552,0.98625606,0.013743904
calib_02553,0.14107849,0.8589215
calib_02554,0.070783354,0.9292166
calib_02555,0.97627276,0.023727255
calib_02556,0.0037189054,0.9962811
calib_02557,0.9935822,0.0064177625
calib_02558,1.0604487e-05,0.9999894
calib_02559,0.9995877,0.0004122481
calib_02560,0.7828758,0.21712416
calib_02561,0.12529813,0.87470186
calib_02562,0.8676654,0.13233456
calib_02563,0.97347575,0.026524294
calib_02564,0.99839324,0.0016067505
calib_02565,0.7497654,0.25023457
calib_02566,0.99999154,8.4164085e-06
calib_02567,0.0026965726,0.99730337
calib_02568,0.018556232,0.98144376
calib_02569,0.006058458,0.99394155
calib_02570,0.0123719275,0.9876281
calib_02571,0.9883918,0.01160821
calib_02572,0.97805655,0.021943418
calib_02573,0.11300708,0.88699293
calib_02574,0.0053846366,0.9946154
calib_02575,0.17454807,0.8254519
calib_02576,0.87496984,0.12503019
calib_02577,0.9998691,0.00013083316
calib_02578,0.96450806,0.035491943
calib_02579,0.086242504,0.9137575
calib_02580,0.69964343,0.30035654
calib_02581,0.99976,0.0002400807
calib_02582,0.42958257,0.57041746
calib_02583,0.44288367,0.5571164
calib_02584,0.9999293,7.0711045e-05
calib_02585,0.9995857,0.0004143769
calib_02586,0.0018940143,0.998106
calib_02587,0.37137717,0.62862283
calib_02588,0.99980146,0.00019859448
calib_02589,0.74335307,0.2566469
calib_02590,0.0010222528,0.9989778
calib_02591,6.335741e-06,0.9999937
calib_02592,0.9999751,2.4927047e-05
calib_02593,0.3677265,0.6322735
calib_02594,7.6512806e-05,0.99992347
calib_02595,0.9989742,0.001025846
calib_02596,0.7826257,0.21737425
calib_02597,0.7529732,0.24702677
calib_02598,0.9999701,2.9901128e-05
calib_02599,0.02227044,0.9777296
calib_02600,0.9969208,0.0030792607
calib_02601,0.28823024,0.71176976
calib_02602,0.9996966,0.00030346573
calib_02603,0.9960634,0.003936542
calib_02604,0.01133738,0.98866266
calib_02605,0.9996941,0.00030589526
calib_02606,0.9618835,0.03811655
calib_02607,0.0069569293,0.99304307
calib_02608,0.00077304966,0.9992269
calib_02609,0.43949437,0.5605056
calib_02610,0.9984059,0.0015941011
calib_02611,1.158808e-06,0.9999988
calib_02612,0.7055523,0.29444772
calib_02613,4.865529e-05,0.99995136
calib_02614,0.165013,0.834987
calib_02615,0.0048699677,0.99513006
calib_02616,0.9895439,0.0104561215
calib_02617,0.9992824,0.00071765896
calib_02618,0.0641031,0.93589693
calib_02619,0.90074795,0.09925203
calib_02620,0.00013828269,0.9998617
calib_02621,6.549692e-05,0.99993455
calib_02622,0.6700862,0.32991382
calib_02623,0.007409856,0.9925902
calib_02624,0.5602921,0.43970788
calib_02625,0.0004239037,0.99957615
calib_02626,0.5758672,0.42413285
calib_02627,0.0018224267,0.9981775
calib_02628,0.8739295,0.1260705
calib_02629,0.9912845,0.008715474
calib_02630,0.9842204,0.015779598
calib_02631,0.066212595,0.9337874
calib_02632,0.088182755,0.9118172
calib_02633,0.26051962,0.7394804
calib_02634,0.9998951,0.00010493589
calib_02635,0.0038151373,0.9961849
calib_02636,0.6128123,0.38718772
calib_02637,0.9995183,0.0004817865
calib_02638,0.999345,0.0006549416
calib_02639,0.009899555,0.99010044
calib_02640,0.9994469,0.0005530941
calib_02641,0.37055424,0.6294458
calib_02642,0.99996734,3.2688862e-05
calib_02643,0.5800201,0.4199799
calib_02644,8.113071e-05,0.9999188
calib_02645,0.9961952,0.0038047559
calib_02646,0.0057110926,0.9942889
calib_02647,0.99977773,0.00022233471
calib_02648,0.99696225,0.0030377528
calib_02649,0.03140846,0.9685915
calib_02650,0.9887018,0.011298222
calib_02651,0.04445124,0.95554876
calib_02652,0.0720693,0.9279307
calib_02653,0.99853337,0.0014666258
calib_02654,0.99886864,0.0011313015
calib_02655,1.7072412e-06,0.99999833
calib_02656,0.9997738,0.00022623497
calib_02657,5.7388526e-05,0.99994266
calib_02658,0.026713556,0.97328645
calib_02659,0.00034893656,0.9996511
calib_02660,0.8481518,0.15184815
calib_02661,0.9983107,0.0016893034
calib_02662,0.9959657,0.00403429
calib_02663,0.33752012,0.6624799
calib_02664,0.0013757377,0.9986243
calib_02665,0.020840587,0.9791595
calib_02666,0.7788804,0.22111963
calib_02667,0.041583262,0.95841676
calib_02668,0.99999464,5.365308e-06
calib_02669,2.2531687e-05,0.99997747
calib_02670,0.9999908,9.185487e-06
calib_02671,0.069272056,0.9307279
calib_02672,0.909416,0.09058398
calib_02673,0.99974746,0.0002525845
calib_02674,0.106041074,0.89395887
calib_02675,0.9996333,0.00036664336
calib_02676,0.010233092,0.9897669
calib_02677,0.93524283,0.0647572
calib_02678,0.9999733,2.6671762e-05
calib_02679,0.0052026953,0.9947973
calib_02680,0.0023708886,0.9976291
calib_02681,0.34801653,0.65198344
calib_02682,0.8989172,0.10108277
calib_02683,0.0003745438,0.99962544
calib_02684,0.32588613,0.67411387
calib_02685,0.0015789316,0.9984211
calib_02686,0.99751955,0.0024804755
calib_02687,0.0001639286,0.9998361
calib_02688,0.00027646296,0.9997235
calib_02689,0.01394557,0.9860545
calib_02690,0.9942842,0.0057157516
calib_02691,0.9968541,0.0031458717
calib_02692,0.0056924047,0.9943076
calib_02693,0.9968713,0.0031287724
calib_02694,0.007763106,0.9922369
calib_02695,0.0061948835,0.99380517
calib_02696,0.95125276,0.0487473
calib_02697,0.80121017,0.19878983
calib_02698,0.9954366,0.0045634354
calib_02699,0.99818534,0.0018146052
calib_02700,0.09219161,0.9078084
calib_02701,0.0015917373,0.99840826
calib_02702,0.0021852248,0.9978148
calib_02703,0.07904031,0.92095965
calib_02704,0.29851162,0.7014883
calib_02705,0.99759007,0.0024099697
calib_02706,0.0012033582,0.9987966
calib_02707,0.011637325,0.9883627
calib_02708,0.8897523,0.11024763
calib_02709,0.9093403,0.0906597
calib_02710,0.022170987,0.977829
calib_02711,0.9923781,0.0076218806
calib_02712,0.8580051,0.14199488
calib_02713,0.010874231,0.9891257
calib_02714,0.9062882,0.09371185
calib_02715,0.99982494,0.00017511411
calib_02716,0.8359221,0.16407786
calib_02717,0.9162007,0.083799325
calib_02718,0.0027355861,0.9972644
calib_02719,0.9999931,6.9084645e-06
calib_02720,0.99581784,0.0041821543
calib_02721,0.99559844,0.004401523
calib_02722,0.0790339,0.92096615
calib_02723,0.9996307,0.0003692408
calib_02724,0.99966323,0.00033679928
calib_02725,0.13418122,0.86581874
calib_02726,0.027387941,0.9726121
calib_02727,0.9823433,0.017656658
calib_02728,0.97456384,0.025436157
calib_02729,0.95022714,0.04977288
calib_02730,0.006646856,0.9933531
calib_02731,0.8176083,0.1823917
calib_02732,0.0064518484,0.9935482
calib_02733,0.043251533,0.9567485
calib_02734,0.70930254,0.29069743
calib_02735,0.01895492,0.981045
calib_02736,0.013883282,0.9861167
calib_02737,0.0010688626,0.9989311
calib_02738,0.00042615726,0.9995739
calib_02739,0.0033602044,0.99663985
calib_02740,0.9988662,0.001133784
calib_02741,0.009333188,0.9906668
calib_02742,0.99998593,1.4056468e-05
calib_02743,0.071976595,0.92802346
calib_02744,0.9827776,0.017222444
calib_02745,0.15737572,0.8426243
calib_02746,0.0162829,0.9837171
calib_02747,0.0022949467,0.99770504
calib_02748,0.017244006,0.982756
calib_02749,0.99999523,4.7828817e-06
calib_02750,0.007806424,0.9921936
calib_02751,0.0022427326,0.99775726
calib_02752,0.9999914,8.630988e-06
calib_02753,0.0007429304,0.999257
calib_02754,0.009008318,0.9909917
calib_02755,0.0010173959,0.9989826
calib_02756,0.04392457,0.9560755
calib_02757,0.93986005,0.06013999
calib_02758,0.99825317,0.0017467984
calib_02759,0.94612956,0.053870466
calib_02760,0.99073666,0.009263352
calib_02761,0.30313355,0.69686645
calib_02762,0.9996648,0.00033523634
calib_02763,0.9988059,0.0011941146
calib_02764,0.9999938,6.1905153e-06
calib_02765,0.00043325586,0.99956673
calib_02766,0.9968382,0.0031617982
calib_02767,0.01670399,0.983296
calib_02768,0.00080710126,0.9991929
calib_02769,0.7122411,0.28775886
calib_02770,0.011032981,0.988967
calib_02771,0.9457945,0.0542055
calib_02772,0.000295446,0.99970454
calib_02773,0.0009828297,0.9990171
calib_02774,0.0001572946,0.99984264
calib_02775,0.10887727,0.89112276
calib_02776,0.9660028,0.033997137
calib_02777,0.88270736,0.11729261
calib_02778,0.024721475,0.97527856
calib_02779,0.99571973,0.004280291
calib_02780,0.10564815,0.89435184
calib_02781,0.98723596,0.012764018
calib_02782,0.9984366,0.0015633166
calib_02783,0.9999441,5.5965396e-05
calib_02784,0.34252375,0.65747625
calib_02785,0.094768226,0.9052318
calib_02786,0.00015309556,0.99984694
calib_02787,0.8823996,0.117600374
calib_02788,0.96351796,0.03648203
calib_02789,0.002991928,0.99700814
calib_02790,0.00014731822,0.99985266
calib_02791,0.041744437,0.9582556
calib_02792,0.105509244,0.8944908
calib_02793,0.99665594,0.0033439982
calib_02794,0.0010720111,0.998928
calib_02795,0.12730968,0.87269026
calib_02796,0.004760996,0.995239
calib_02797,1.0761122e-05,0.9999893
calib_02798,0.90158254,0.09841743
calib_02799,0.012112129,0.9878878
calib_02800,0.9962727,0.003727374
calib_02801,0.9998349,0.0001651125
calib_02802,0.82554585,0.17445415
calib_02803,0.109004244,0.89099574
calib_02804,0.0010714255,0.9989286
calib_02805,0.4541777,0.5458223
calib_02806,0.008098099,0.99190193
calib_02807,0.94279724,0.05720279
calib_02808,1.3472395e-05,0.9999865
calib_02809,0.029016962,0.970983
calib_02810,0.99984384,0.00015618208
calib_02811,0.9997774,0.0002226319
calib_02812,0.02228427,0.9777157
calib_02813,3.947506e-05,0.99996054
calib_02814,0.9984781,0.0015219302
calib_02815,0.99445313,0.005546836
calib_02816,0.0371753,0.96282464
calib_02817,0.21729754,0.78270245
calib_02818,0.0010846675,0.9989153
calib_02819,0.012674988,0.9873251
calib_02820,0.0019537366,0.9980463
calib_02821,0.9999527,4.7375885e-05
calib_02822,0.9988374,0.0011626042
calib_02823,8.439048e-05,0.9999156
calib_02824,0.9826748,0.017325291
calib_02825,9.426681e-05,0.9999057
calib_02826,0.10607762,0.8939224
calib_02827,0.067443445,0.9325565
calib_02828,0.96361405,0.03638601
calib_02829,0.98703265,0.01296731
calib_02830,0.0016331178,0.9983669
calib_02831,0.00013042323,0.9998696
calib_02832,0.9999362,6.375152e-05
calib_02833,0.0043793875,0.99562055
calib_02834,0.00047832754,0.99952173
calib_02835,0.9999999,6.1118996e-08
calib_02836,0.999696,0.00030402112
calib_02837,0.9115727,0.088427335
calib_02838,0.9823689,0.01763117
calib_02839,0.9992632,0.0007367739
calib_02840,0.379189,0.620811
calib_02841,0.0003800064,0.99961996
calib_02842,0.87985194,0.12014806
calib_02843,9.4063784e-05,0.99990594
calib_02844,0.9817499,0.018250125
calib_02845,0.0070216763,0.9929783
calib_02846,0.9395133,0.060486645
calib_02847,0.9982663,0.0017337127
calib_02848,0.09359916,0.9064008
calib_02849,3.526829e-05,0.9999647
calib_02850,0.9955635,0.004436483
calib_02851,0.0044875536,0.9955124
calib_02852,0.45855406,0.541446
calib_02853,0.04439991,0.9556001
calib_02854,0.0008796623,0.9991203
calib_02855,0.9477955,0.05220451
calib_02856,0.0020623303,0.9979377
calib_02857,0.0004883631,0.9995116
calib_02858,0.128076,0.871924
calib_02859,0.8957684,0.10423155
calib_02860,0.9999999,1.5417947e-07
calib_02861,0.99726343,0.0027365412
calib_02862,0.00015896342,0.999841
calib_02863,0.9979734,0.0020266725
calib_02864,9.349188e-06,0.9999907
calib_02865,0.9988356,0.0011644169
calib_02866,0.0048501436,0.9951499
calib_02867,0.97676086,0.023239104
calib_02868,0.9996351,0.00036486803
calib_02869,0.99374795,0.006252084
calib_02870,0.0001159513,0.999884
calib_02871,0.5915609,0.40843907
calib_02872,0.0023326601,0.9976673
calib_02873,0.9963845,0.003615484
calib_02874,0.0013866996,0.99861324
calib_02875,0.99999607,3.970699e-06
calib_02876,0.00017208174,0.99982786
calib_02877,0.9988932,0.0011068138
calib_02878,0.14922097,0.850779
calib_02879,0.5814964,0.41850358
calib_02880,0.052256756,0.94774324
calib_02881,0.8108865,0.18911345
calib_02882,0.95583963,0.04416044
calib_02883,0.027738735,0.97226125
calib_02884,0.9997594,0.00024061397
calib_02885,0.9595101,0.040489875
calib_02886,0.008872106,0.99112785
calib_02887,0.67493427,0.32506576
calib_02888,0.00029663055,0.99970335
calib_02889,0.7405179,0.25948203
calib_02890,0.9961371,0.003862864
calib_02891,6.680572e-05,0.99993324
calib_02892,0.035533022,0.964467
calib_02893,0.111837916,0.8881621
calib_02894,0.99990535,9.4670286e-05
calib_02895,0.0009399331,0.9990601
calib_02896,0.98125285,0.018747192
calib_02897,6.877573e-05,0.9999312
calib_02898,0.7671956,0.23280436
calib_02899,0.0074153966,0.9925845
calib_02900,0.26723456,0.73276544
calib_02901,0.00081062986,0.9991893
calib_02902,0.25571448,0.74428546
calib_02903,0.68739945,0.31260058
calib_02904,0.0036488287,0.9963511
calib_02905,0.96677554,0.033224493
calib_02906,0.9986488,0.0013511832
calib_02907,0.0045137675,0.9954862
calib_02908,0.8074994,0.19250059
calib_02909,0.9913924,0.008607646
calib_02910,0.99999094,9.107855e-06
calib_02911,0.40624762,0.5937523
calib_02912,0.010246735,0.98975325
calib_02913,0.11098336,0.8890166
calib_02914,0.6526166,0.34738338
calib_02915,0.2607326,0.73926735
calib_02916,0.5575213,0.44247878
calib_02917,0.02744542,0.97255456
calib_02918,0.9980921,0.0019078783
calib_02919,0.0003362816,0.9996637
calib_02920,0.0019920894,0.99800795
calib_02921,0.82314247,0.17685753
calib_02922,0.9783999,0.02160006
calib_02923,0.3791406,0.62085944
calib_02924,0.0004155613,0.9995845
calib_02925,0.005538186,0.99446183
calib_02926,0.99940753,0.00059250125
calib_02927,0.00018701547,0.999813
calib_02928,0.99816626,0.0018337123
calib_02929,0.11296478,0.88703525
calib_02930,1.1167325e-07,0.9999999
calib_02931,0.002547418,0.99745256
calib_02932,0.9244719,0.07552812
calib_02933,0.0036857685,0.9963142
calib_02934,0.5638904,0.43610957
calib_02935,0.9924459,0.007554076
calib_02936,0.9980861,0.0019139632
calib_02937,0.9998872,0.00011272103
calib_02938,0.7110376,0.2889624
calib_02939,0.9897355,0.01026446
calib_02940,0.0038182794,0.9961817
calib_02941,0.008114823,0.9918852
calib_02942,0.9977443,0.0022557245
calib_02943,0.99887305,0.0011269479
calib_02944,0.00045075943,0.9995492
calib_02945,0.20361638,0.7963836
calib_02946,0.13216804,0.867832
calib_02947,0.022422073,0.9775779
calib_02948,0.69745874,0.3025413
calib_02949,0.2706087,0.7293913
calib_02950,0.02087352,0.97912645
calib_02951,0.0026064594,0.9973935
calib_02952,0.9770945,0.022905512
calib_02953,0.003119119,0.9968809
calib_02954,0.00060239027,0.99939764
calib_02955,0.004544418,0.9954556
calib_02956,0.25040314,0.74959683
calib_02957,0.9996873,0.0003127145
calib_02958,0.9989164,0.0010835748
calib_02959,0.002879736,0.99712026
calib_02960,0.00035019795,0.99964976
calib_02961,0.9999591,4.0878862e-05
calib_02962,0.99996614,3.3864744e-05
calib_02963,0.0070881876,0.99291176
calib_02964,0.0016467401,0.99835324
calib_02965,0.9999999,1.5349873e-07
calib_02966,0.7834898,0.21651012
calib_02967,0.006176396,0.99382365
calib_02968,0.997036,0.002964025
calib_02969,0.009928279,0.99007165
calib_02970,0.975323,0.024677021
calib_02971,0.0018199915,0.99818003
calib_02972,0.63309026,0.3669097
calib_02973,0.98996234,0.010037726
calib_02974,0.98823094,0.011769055
calib_02975,0.023157421,0.9768425
calib_02976,0.0042981063,0.99570185
calib_02977,0.22561793,0.77438205
calib_02978,0.049870096,0.9501299
calib_02979,0.60327333,0.3967267
calib_02980,0.0010005763,0.9989994
calib_02981,0.99975497,0.00024497558
calib_02982,0.011280003,0.98872
calib_02983,0.0024798845,0.99752015
calib_02984,1.9588481e-07,0.99999976
calib_02985,0.9971301,0.002869979
calib_02986,0.9999912,8.806911e-06
calib_02987,0.99998474,1.5257114e-05
calib_02988,0.9998178,0.00018227274
calib_02989,0.9984333,0.0015666619
calib_02990,0.99885476,0.0011451866
calib_02991,3.7430706e-05,0.99996257
calib_02992,0.96110475,0.038895186
calib_02993,0.9993556,0.00064434693
calib_02994,0.00040698258,0.9995931
calib_02995,0.9956625,0.004337449
calib_02996,0.78320456,0.21679543
calib_02997,0.40932778,0.59067225
calib_02998,0.99123305,0.008766939
calib_02999,0.99605596,0.003944028
calib_03000,0.00077705976,0.9992229
calib_03001,0.9879993,0.01200066
calib_03002,0.97040135,0.029598707
calib_03003,0.5431352,0.4568648
calib_03004,0.00038606106,0.99961394
calib_03005,0.004132345,0.9958677
calib_03006,0.9965346,0.0034653824
calib_03007,0.0011869435,0.99881303
calib_03008,0.00032429202,0.99967575
calib_03009,0.0018822075,0.9981178
calib_03010,0.00014087556,0.9998591
calib_03011,0.00084778736,0.9991522
calib_03012,0.8870802,0.1129198
calib_03013,0.997218,0.0027819327
calib_03014,0.82931787,0.17068212
calib_03015,0.09353773,0.9064622
calib_03016,0.010465071,0.9895349
calib_03017,0.7412876,0.2587124
calib_03018,0.99998987,1.0109878e-05
calib_03019,0.002033417,0.99796665
calib_03020,0.99691904,0.003080936
calib_03021,0.9732294,0.026770523
calib_03022,0.99793696,0.0020630606
calib_03023,0.8162152,0.18378474
calib_03024,0.04820216,0.9517978
calib_03025,0.99425876,0.005741213
calib_03026,2.0154512e-05,0.99997985
calib_03027,0.00029386635,0.9997061
calib_03028,0.1703995,0.82960045
calib_03029,0.98686856,0.01313145
calib_03030,0.9904082,0.009591755
calib_03031,0.019078463,0.98092157
calib_03032,0.98874867,0.011251306
calib_03033,0.0006784681,0.9993216
calib_03034,0.99910164,0.0008983381
calib_03035,0.004371641,0.99562836
calib_03036,0.04492226,0.9550777
calib_03037,0.99987566,0.00012431743
calib_03038,0.5148315,0.4851685
calib_03039,2.5699778e-06,0.9999974
calib_03040,0.027157338,0.97284263
calib_03041,0.00486286,0.99513716
calib_03042,0.99884593,0.0011540349
calib_03043,1.1769076e-05,0.9999882
calib_03044,0.9880051,0.011994872
calib_03045,0.8423036,0.15769644
calib_03046,0.99999666,3.3313258e-06
calib_03047,0.00018467093,0.9998154
calib_03048,5.8264475e-05,0.9999417
calib_03049,0.98774815,0.012251888
calib_03050,0.9941135,0.005886546
calib_03051,0.9995091,0.00049091864
calib_03052,0.003623176,0.9963768
calib_03053,4.560374e-06,0.99999547
calib_03054,0.58878314,0.41121683
calib_03055,0.7947364,0.2052636
calib_03056,0.99988043,0.00011952104
calib_03057,0.011557195,0.98844284
calib_03058,0.08750933,0.91249067
calib_03059,5.3200174e-06,0.99999464
calib_03060,0.9998011,0.000198881
calib_03061,0.058524005,0.94147605
calib_03062,0.014083012,0.98591703
calib_03063,0.088194296,0.9118057
calib_03064,0.9999496,5.0414965e-05
calib_03065,0.36201164,0.6379884
calib_03066,0.99760133,0.0023986688
calib_03067,0.00012012787,0.99987984
